tmsp,country,amount,success,PSP,3D_secured,card
2024-04-11 05:31:04,Spain,432.24,0,PSP4,1,Gold
2024-04-11 05:31:04,Spain,432.24,0,PSP4,1,Gold
2024-04-11 05:31:56,Spain,432.24,0,PSP4,1,Gold
2024-04-11 05:32:00,Spain,432.24,0,PSP4,1,Gold
2024-04-11 05:44:15,Austria,162.59,0,PSP3,0,Platinum
2024-04-11 05:58:02,Austria,385.58,1,PSP5,0,Master
2024-04-11 05:58:06,Austria,126.95,1,PSP2,0,Gold
2024-04-11 06:24:26,Germany,272.61,1,PSP2,1,Platinum
2024-04-11 06:34:27,Austria,401.3,0,PSP4,0,Gold
2024-04-11 06:35:52,Austria,411.66,0,PSP3,0,Platinum
2024-04-11 06:35:52,Austria,411.66,0,PSP3,0,Platinum
2024-04-11 06:36:28,Austria,411.66,0,PSP3,0,Platinum
2024-04-11 06:42:56,Germany,295.15,1,PSP2,0,Gold
2024-04-11 06:55:47,Spain,455.33,0,PSP1,1,Gold
2024-04-11 06:56:35,Spain,435.85,0,PSP4,0,Visa
2024-04-11 06:57:04,Spain,435.85,0,PSP4,0,Visa
2024-04-11 07:08:41,France,102.38,0,PSP4,0,Master
2024-04-11 07:12:08,France,451.6,0,PSP2,1,Visa
2024-04-11 07:16:16,France,26.1,1,PSP4,0,Gold
2024-04-11 07:52:43,France,261.99,1,PSP5,1,Platinum
2024-04-11 07:55:49,France,496.46,0,PSP4,0,Gold
2024-04-11 08:16:51,Spain,182.18,1,PSP4,1,Platinum
2024-04-11 08:19:41,Spain,387.57,0,PSP2,0,Platinum
2024-04-11 08:19:49,Spain,387.57,0,PSP2,0,Platinum
2024-04-11 08:20:27,Spain,387.57,0,PSP2,0,Platinum
2024-04-11 08:20:29,Spain,387.57,0,PSP2,0,Platinum
2024-04-11 08:23:50,Spain,272.25,0,PSP3,0,Visa
2024-04-11 08:26:08,France,118.21,1,PSP2,1,Gold
2024-04-11 08:29:14,Germany,196.35,1,PSP4,0,Gold
2024-04-11 08:30:30,France,211.38,0,PSP3,1,Visa
2024-04-11 08:30:56,Austria,277.1,0,PSP5,0,Gold
2024-04-11 08:47:51,Austria,358.26,1,PSP4,0,Gold
2024-04-11 09:05:25,Spain,62.27,0,PSP2,0,Master
2024-04-11 09:05:29,Spain,62.27,0,PSP2,0,Master
2024-04-11 09:06:14,Spain,62.27,0,PSP2,0,Master
2024-04-11 09:06:21,Spain,62.27,0,PSP2,0,Master
2024-04-11 09:18:58,Germany,92.68,0,PSP2,0,Visa
2024-04-11 09:19:28,Germany,92.68,0,PSP2,0,Visa
2024-04-11 09:19:50,Germany,92.68,0,PSP2,0,Visa
2024-04-11 09:32:47,Germany,455.34,0,PSP4,1,Master
2024-04-11 09:36:52,France,359.82,0,PSP3,1,Visa
2024-04-11 09:37:12,France,359.82,0,PSP3,1,Visa
2024-04-11 09:42:16,Germany,46.22,1,PSP2,0,Master
2024-04-11 09:48:57,Germany,426.95,1,PSP3,1,Gold
2024-04-11 09:53:55,Austria,66.55,1,PSP4,0,Platinum
2024-04-11 09:55:05,Germany,186.63,0,PSP5,1,Visa
2024-04-11 10:20:05,Austria,326.56,0,PSP3,0,Master
2024-04-11 10:20:45,Austria,326.56,0,PSP3,0,Master
2024-04-11 10:20:48,Austria,326.56,0,PSP3,0,Master
2024-04-11 10:26:22,Spain,373.35,1,PSP4,0,Platinum
2024-04-11 10:41:02,France,161.12,0,PSP4,1,Master
2024-04-11 10:42:09,France,95.26,0,PSP2,0,Platinum
2024-04-11 10:46:54,Spain,210.99,0,PSP2,1,Gold
2024-04-11 10:49:01,Germany,60.77,0,PSP5,0,Master
2024-04-11 11:24:27,Spain,18.81,1,PSP2,0,Master
2024-04-11 11:39:03,Spain,301.68,0,PSP4,0,Master
2024-04-11 11:39:29,Spain,301.68,0,PSP4,0,Master
2024-04-11 12:00:18,Austria,150.38,0,PSP4,0,Platinum
2024-04-11 12:01:34,Germany,359.4,0,PSP4,0,Visa
2024-04-11 12:02:41,France,446.58,0,PSP3,1,Visa
2024-04-11 12:11:25,Germany,281.48,0,PSP2,0,Platinum
2024-04-11 12:11:26,Germany,448.68,0,PSP5,0,Platinum
2024-04-11 12:16:22,Austria,379.77,0,PSP2,0,Master
2024-04-11 12:25:45,Germany,197.29,0,PSP3,1,Platinum
2024-04-11 12:30:52,France,285.53,1,PSP5,0,Visa
2024-04-11 12:38:24,Spain,178.11,1,PSP2,0,Gold
2024-04-11 12:43:09,France,433.49,0,PSP1,1,Visa
2024-04-11 13:03:44,France,299.99,0,PSP4,0,Master
2024-04-11 13:06:04,Austria,242.06,0,PSP4,1,Master
2024-04-11 13:30:03,Spain,395.83,1,PSP1,0,Visa
2024-04-11 13:42:11,Spain,462.98,1,PSP2,1,Platinum
2024-04-11 14:06:45,Germany,125.28,1,PSP5,1,Platinum
2024-04-11 14:33:40,Spain,309.2,0,PSP5,1,Gold
2024-04-11 14:34:15,Spain,309.2,0,PSP5,1,Gold
2024-04-11 14:34:24,Spain,309.2,0,PSP5,1,Gold
2024-04-11 14:57:42,France,426.02,0,PSP5,1,Visa
2024-04-11 14:58:16,France,426.02,0,PSP5,1,Visa
2024-04-11 14:58:33,France,426.02,0,PSP5,1,Visa
2024-04-11 15:23:23,Germany,30.55,1,PSP1,1,Gold
2024-04-11 15:36:16,France,114.78,0,PSP3,1,Platinum
2024-04-11 15:36:28,Austria,79.5,0,PSP3,0,Platinum
2024-04-11 15:57:13,France,51.31,0,PSP1,1,Platinum
2024-04-11 16:14:09,Austria,414.23,0,PSP5,1,Platinum
2024-04-11 16:18:35,Austria,323.24,1,PSP1,0,Master
2024-04-11 16:35:53,Germany,59.0,0,PSP1,1,Master
2024-04-11 16:37:24,Spain,135.4,0,PSP4,1,Visa
2024-04-11 16:42:38,Germany,73.26,0,PSP4,1,Platinum
2024-04-11 16:43:13,Germany,73.26,0,PSP4,1,Platinum
2024-04-11 16:43:20,Germany,73.26,0,PSP4,1,Platinum
2024-04-11 16:43:34,Germany,73.26,0,PSP4,1,Platinum
2024-04-11 16:45:01,Germany,245.7,0,PSP2,0,Visa
2024-04-11 16:50:10,Spain,56.45,0,PSP2,1,Gold
2024-04-11 16:57:10,Spain,54.19,1,PSP3,0,Master
2024-04-11 17:03:26,France,173.77,0,PSP3,0,Visa
2024-04-11 17:07:46,Spain,100.39,0,PSP2,0,Platinum
2024-04-11 17:14:11,Spain,29.53,0,PSP1,0,Master
2024-04-11 17:15:18,France,150.81,1,PSP2,0,Platinum
2024-04-11 17:42:23,France,199.65,1,PSP3,0,Gold
2024-04-11 17:46:45,Austria,477.13,0,PSP5,1,Gold
2024-04-11 17:53:55,Germany,274.43,0,PSP1,1,Visa
2024-04-11 17:53:56,Austria,28.68,1,PSP3,1,Gold
2024-04-11 17:56:21,Germany,420.06,1,PSP2,0,Gold
2024-04-11 18:06:25,France,470.12,0,PSP4,1,Visa
2024-04-11 18:13:20,Austria,113.15,1,PSP4,0,Gold
2024-04-11 18:27:34,Austria,490.87,1,PSP4,1,Visa
2024-04-11 18:32:54,France,61.4,1,PSP5,0,Master
2024-04-11 18:33:12,Germany,228.66,1,PSP5,1,Visa
2024-04-11 19:15:12,Germany,294.01,1,PSP4,0,Visa
2024-04-11 19:20:45,Austria,242.97,0,PSP2,0,Platinum
2024-04-11 19:32:40,Austria,309.45,0,PSP4,0,Platinum
2024-04-11 19:34:34,Spain,203.06,1,PSP1,1,Master
2024-04-11 19:36:48,Germany,51.1,0,PSP3,1,Visa
2024-04-11 19:48:25,Germany,461.62,0,PSP5,1,Platinum
2024-04-11 19:50:02,France,203.06,0,PSP5,1,Master
2024-04-11 19:50:02,France,203.06,0,PSP5,1,Master
2024-04-11 19:50:11,France,203.06,0,PSP5,1,Master
2024-04-11 19:50:36,France,203.06,0,PSP5,1,Master
2024-04-11 19:57:02,France,193.35,0,PSP5,0,Visa
2024-04-11 19:57:05,France,154.24,0,PSP3,0,Gold
2024-04-11 19:57:12,France,154.24,0,PSP3,0,Gold
2024-04-11 19:59:56,Germany,101.14,1,PSP5,1,Master
2024-04-11 20:19:02,Spain,156.99,0,PSP1,0,Master
2024-04-11 20:37:05,Austria,302.4,0,PSP2,1,Platinum
2024-04-11 20:40:13,France,477.29,0,PSP3,0,Visa
2024-04-11 20:40:28,France,477.29,0,PSP3,0,Visa
2024-04-11 20:40:39,France,477.29,0,PSP3,0,Visa
2024-04-11 20:40:51,France,477.29,0,PSP3,0,Visa
2024-04-11 20:41:47,Germany,17.66,0,PSP5,0,Master
2024-04-11 20:52:22,Austria,50.23,0,PSP3,0,Gold
2024-04-11 21:03:36,Germany,388.48,1,PSP2,1,Visa
2024-04-11 21:04:27,France,406.17,1,PSP4,1,Platinum
2024-04-11 21:11:43,Austria,430.96,1,PSP2,0,Platinum
2024-04-11 21:35:01,Austria,243.08,1,PSP4,0,Master
2024-04-11 21:38:29,Germany,45.97,0,PSP1,1,Master
2024-04-11 21:44:42,France,301.51,0,PSP2,1,Gold
2024-04-11 21:45:20,Germany,73.68,1,PSP1,0,Gold
2024-04-11 21:48:01,Spain,295.19,1,PSP4,0,Master
2024-04-11 21:48:54,Germany,68.24,0,PSP4,0,Visa
2024-04-11 21:58:32,France,45.77,1,PSP1,1,Platinum
2024-04-11 22:01:37,Austria,166.41,1,PSP5,1,Gold
2024-04-11 22:08:33,Spain,465.44,0,PSP5,1,Gold
2024-04-11 22:09:28,Spain,465.44,0,PSP5,1,Gold
2024-04-11 22:25:04,Austria,7.8,0,PSP5,0,Gold
2024-04-11 22:25:43,Austria,7.8,0,PSP5,0,Gold
2024-04-11 22:31:16,France,486.64,0,PSP3,1,Gold
2024-04-11 22:36:47,Austria,355.9,1,PSP2,1,Master
2024-04-11 22:43:47,Spain,214.58,0,PSP5,1,Gold
2024-04-11 22:51:13,France,39.69,0,PSP2,0,Platinum
2024-04-11 23:13:20,Spain,345.98,0,PSP1,1,Platinum
2024-04-11 23:19:57,Austria,161.78,0,PSP4,0,Visa
2024-04-11 23:26:16,Austria,190.51,0,PSP5,0,Master
2024-04-11 23:40:45,Austria,367.51,0,PSP4,0,Platinum
2024-04-11 23:41:16,Austria,367.51,0,PSP4,0,Platinum
2024-04-11 23:41:25,Austria,367.51,0,PSP4,0,Platinum
2024-04-11 23:41:45,Austria,367.51,0,PSP4,0,Platinum
2024-04-11 23:44:48,Germany,212.98,0,PSP2,1,Master
2024-04-11 23:45:25,Germany,212.98,0,PSP2,1,Master
2024-04-11 23:46:29,Germany,373.92,0,PSP5,0,Master
2024-04-12 00:02:28,France,36.21,1,PSP5,0,Master
2024-04-12 00:02:43,Germany,397.09,1,PSP2,1,Gold
2024-04-12 00:10:59,Austria,476.84,0,PSP2,1,Master
2024-04-12 00:35:07,Germany,162.35,0,PSP3,0,Master
2024-04-12 00:36:22,Austria,301.18,1,PSP3,1,Gold
2024-04-12 00:50:37,Austria,291.58,1,PSP5,0,Gold
2024-04-12 00:53:44,France,115.97,1,PSP4,0,Master
2024-04-12 01:02:42,Spain,394.39,1,PSP3,1,Gold
2024-04-12 01:06:42,Austria,442.61,0,PSP5,0,Master
2024-04-12 01:08:18,Germany,97.78,0,PSP2,0,Gold
2024-04-12 01:11:37,Spain,283.06,0,PSP5,0,Master
2024-04-12 01:12:06,Spain,283.06,0,PSP5,0,Master
2024-04-12 01:12:10,Spain,283.06,0,PSP5,0,Master
2024-04-12 01:12:27,Spain,283.06,0,PSP5,0,Master
2024-04-12 01:17:30,Spain,155.2,1,PSP3,0,Gold
2024-04-12 01:21:41,Spain,431.71,0,PSP3,0,Visa
2024-04-12 01:22:39,Spain,431.71,0,PSP3,0,Visa
2024-04-12 01:33:14,Germany,205.99,1,PSP1,0,Platinum
2024-04-12 01:34:22,Spain,32.81,1,PSP2,0,Gold
2024-04-12 01:45:20,Germany,302.62,1,PSP1,1,Platinum
2024-04-12 02:15:04,Austria,349.89,0,PSP3,1,Platinum
2024-04-12 02:15:15,Austria,349.89,0,PSP3,1,Platinum
2024-04-12 02:15:39,Austria,349.89,0,PSP3,1,Platinum
2024-04-12 02:24:32,France,197.57,1,PSP5,1,Master
2024-04-12 02:31:17,Germany,302.01,1,PSP5,0,Master
2024-04-12 02:36:48,Spain,309.63,0,PSP1,0,Visa
2024-04-12 02:39:01,France,76.29,0,PSP3,0,Master
2024-04-12 02:39:13,France,76.29,0,PSP3,0,Master
2024-04-12 02:39:37,France,76.29,0,PSP3,0,Master
2024-04-12 02:39:42,France,76.29,0,PSP3,0,Master
2024-04-12 02:57:34,France,237.75,0,PSP2,1,Gold
2024-04-12 02:57:36,France,237.75,0,PSP2,1,Gold
2024-04-12 02:58:09,France,237.75,0,PSP2,1,Gold
2024-04-12 03:11:20,Spain,401.61,1,PSP1,0,Master
2024-04-12 03:25:59,Austria,495.75,0,PSP1,1,Gold
2024-04-12 03:27:31,Germany,205.99,0,PSP5,0,Visa
2024-04-12 03:31:05,Austria,165.08,1,PSP5,1,Visa
2024-04-12 03:33:20,France,145.97,0,PSP5,1,Visa
2024-04-12 03:38:09,Austria,34.74,1,PSP2,1,Platinum
2024-04-12 03:40:04,Spain,285.37,1,PSP4,0,Visa
2024-04-12 03:44:46,Spain,17.55,0,PSP4,0,Gold
2024-04-12 03:56:37,Germany,93.92,0,PSP3,1,Platinum
2024-04-12 04:00:25,Austria,40.48,1,PSP5,1,Visa
2024-04-12 04:08:13,Spain,234.19,0,PSP1,0,Visa
2024-04-12 04:08:35,Spain,234.19,0,PSP1,0,Visa
2024-04-12 04:09:01,Spain,234.19,0,PSP1,0,Visa
2024-04-12 04:17:47,France,306.74,1,PSP3,1,Platinum
2024-04-12 04:23:22,Spain,302.03,0,PSP3,1,Master
2024-04-12 04:24:43,Austria,355.01,1,PSP1,0,Master
2024-04-12 04:28:55,Austria,107.75,1,PSP1,1,Visa
2024-04-12 04:43:09,Austria,121.06,0,PSP1,1,Platinum
2024-04-12 04:43:29,Austria,121.06,0,PSP1,1,Platinum
2024-04-12 04:43:36,Austria,121.06,0,PSP1,1,Platinum
2024-04-12 04:43:41,Austria,121.06,0,PSP1,1,Platinum
2024-04-12 04:56:44,Germany,323.62,1,PSP3,1,Platinum
2024-04-12 04:59:11,Austria,441.73,1,PSP1,0,Gold
2024-04-12 05:23:18,Germany,354.44,0,PSP2,0,Gold
2024-04-12 05:30:10,Spain,136.6,0,PSP3,0,Platinum
2024-04-12 05:30:24,France,307.37,0,PSP2,1,Platinum
2024-04-12 05:42:12,Austria,223.16,1,PSP4,1,Platinum
2024-04-12 05:51:57,France,44.83,0,PSP4,1,Visa
2024-04-12 06:03:01,Spain,5.39,0,PSP2,0,Master
2024-04-12 06:03:38,Spain,5.39,0,PSP2,0,Master
2024-04-12 06:21:53,France,373.24,0,PSP1,0,Visa
2024-04-12 06:29:09,Germany,100.88,1,PSP2,1,Visa
2024-04-12 06:29:52,France,132.82,1,PSP5,0,Master
2024-04-12 06:30:45,Spain,97.49,1,PSP5,0,Master
2024-04-12 06:40:21,France,90.53,0,PSP1,1,Master
2024-04-12 06:45:51,Spain,298.28,1,PSP3,0,Platinum
2024-04-12 06:55:43,France,141.1,0,PSP1,1,Master
2024-04-12 06:55:59,Spain,363.38,0,PSP5,0,Master
2024-04-12 06:56:04,France,141.1,0,PSP1,1,Master
2024-04-12 06:56:10,France,141.1,0,PSP1,1,Master
2024-04-12 06:56:23,France,141.1,0,PSP1,1,Master
2024-04-12 06:58:20,France,274.44,0,PSP5,0,Visa
2024-04-12 07:17:21,France,238.73,0,PSP3,0,Platinum
2024-04-12 07:17:38,France,238.73,0,PSP3,0,Platinum
2024-04-12 07:18:01,France,238.73,0,PSP3,0,Platinum
2024-04-12 07:29:37,Austria,404.99,1,PSP4,0,Platinum
2024-04-12 07:37:17,Austria,409.98,0,PSP2,0,Visa
2024-04-12 07:41:38,France,61.6,0,PSP1,1,Visa
2024-04-12 07:45:12,Germany,253.88,1,PSP1,0,Visa
2024-04-12 07:50:32,Germany,360.78,0,PSP4,1,Gold
2024-04-12 07:51:06,Germany,360.78,0,PSP4,1,Gold
2024-04-12 08:14:34,Austria,431.5,0,PSP3,0,Platinum
2024-04-12 08:19:56,France,84.58,0,PSP4,0,Platinum
2024-04-12 08:19:59,France,84.58,0,PSP4,0,Platinum
2024-04-12 08:20:18,France,84.58,0,PSP4,0,Platinum
2024-04-12 08:20:26,France,84.58,0,PSP4,0,Platinum
2024-04-12 08:22:07,Austria,455.24,1,PSP3,0,Platinum
2024-04-12 08:25:25,Spain,220.32,1,PSP4,1,Master
2024-04-12 08:25:52,France,281.76,0,PSP2,0,Master
2024-04-12 08:28:46,Spain,225.27,1,PSP5,0,Visa
2024-04-12 08:30:09,Germany,303.83,0,PSP3,0,Gold
2024-04-12 08:30:24,Germany,303.83,0,PSP3,0,Gold
2024-04-12 08:30:46,Germany,303.83,0,PSP3,0,Gold
2024-04-12 08:30:56,Germany,303.83,0,PSP3,0,Gold
2024-04-12 08:31:42,Austria,299.93,1,PSP3,1,Gold
2024-04-12 08:40:04,Austria,374.79,1,PSP1,0,Visa
2024-04-12 08:48:51,France,463.89,1,PSP1,1,Gold
2024-04-12 08:52:45,Austria,111.03,0,PSP3,1,Platinum
2024-04-12 08:53:21,France,125.26,0,PSP2,0,Visa
2024-04-12 09:09:08,Spain,492.6,0,PSP5,0,Visa
2024-04-12 09:18:48,France,21.47,1,PSP3,0,Visa
2024-04-12 09:23:43,Austria,447.41,1,PSP4,0,Gold
2024-04-12 09:33:31,Austria,306.1,1,PSP1,1,Visa
2024-04-12 09:46:02,Austria,153.38,0,PSP4,0,Gold
2024-04-12 09:52:50,Austria,394.62,1,PSP5,0,Gold
2024-04-12 09:57:55,Spain,360.85,0,PSP4,1,Platinum
2024-04-12 10:01:06,Austria,311.73,1,PSP3,1,Platinum
2024-04-12 10:11:38,Spain,315.39,1,PSP3,0,Master
2024-04-12 10:13:36,Germany,289.92,0,PSP1,0,Master
2024-04-12 10:21:18,France,240.99,1,PSP1,0,Platinum
2024-04-12 10:44:52,France,494.51,1,PSP4,0,Gold
2024-04-12 10:46:57,France,282.3,0,PSP5,0,Platinum
2024-04-12 10:47:04,France,282.3,0,PSP5,0,Platinum
2024-04-12 10:47:27,France,282.3,0,PSP5,0,Platinum
2024-04-12 10:47:42,France,282.3,0,PSP5,0,Platinum
2024-04-12 10:48:43,Spain,12.88,0,PSP1,1,Gold
2024-04-12 11:15:57,France,134.64,1,PSP3,1,Visa
2024-04-12 11:44:07,Spain,185.28,0,PSP2,0,Gold
2024-04-12 11:44:18,Spain,185.28,0,PSP2,0,Gold
2024-04-12 11:44:37,Spain,185.28,0,PSP2,0,Gold
2024-04-12 11:45:04,Spain,185.28,0,PSP2,0,Gold
2024-04-12 11:54:04,Spain,103.47,0,PSP2,0,Platinum
2024-04-12 11:54:11,Spain,103.47,0,PSP2,0,Platinum
2024-04-12 11:54:31,Spain,103.47,0,PSP2,0,Platinum
2024-04-12 11:54:47,Spain,103.47,0,PSP2,0,Platinum
2024-04-12 11:59:00,Austria,145.39,1,PSP1,1,Gold
2024-04-12 12:00:28,Spain,211.68,0,PSP3,0,Gold
2024-04-12 12:07:45,Austria,483.9,0,PSP1,0,Gold
2024-04-12 12:08:42,Germany,368.96,1,PSP1,0,Visa
2024-04-12 12:21:55,Austria,494.23,0,PSP5,0,Gold
2024-04-12 12:29:05,Germany,469.97,0,PSP1,0,Visa
2024-04-12 12:34:36,France,301.14,1,PSP2,1,Visa
2024-04-12 12:46:57,Germany,468.6,0,PSP2,0,Platinum
2024-04-12 13:14:55,Spain,465.7,0,PSP5,1,Gold
2024-04-12 13:16:20,France,440.65,1,PSP2,1,Visa
2024-04-12 13:17:03,Spain,372.43,0,PSP5,0,Visa
2024-04-12 13:17:04,Spain,372.43,0,PSP5,0,Visa
2024-04-12 13:17:19,Spain,126.55,0,PSP3,1,Visa
2024-04-12 13:17:39,Spain,372.43,0,PSP5,0,Visa
2024-04-12 13:17:51,Spain,372.43,0,PSP5,0,Visa
2024-04-12 13:36:33,Germany,159.11,0,PSP3,1,Platinum
2024-04-12 13:41:07,Germany,157.2,1,PSP1,0,Master
2024-04-12 13:42:43,Spain,138.98,0,PSP3,0,Master
2024-04-12 13:44:04,Germany,498.07,1,PSP5,1,Gold
2024-04-12 13:52:05,Germany,411.16,1,PSP1,1,Master
2024-04-12 14:07:29,Spain,49.41,0,PSP3,1,Platinum
2024-04-12 14:07:56,Spain,49.41,0,PSP3,1,Platinum
2024-04-12 14:07:58,Spain,49.41,0,PSP3,1,Platinum
2024-04-12 14:08:17,Spain,49.41,0,PSP3,1,Platinum
2024-04-12 14:12:35,Spain,471.01,1,PSP3,1,Master
2024-04-12 14:15:06,Germany,254.28,1,PSP5,0,Master
2024-04-12 14:21:08,Spain,421.59,0,PSP5,0,Platinum
2024-04-12 14:21:52,Spain,421.59,0,PSP5,0,Platinum
2024-04-12 14:27:48,Spain,255.88,1,PSP1,0,Gold
2024-04-12 14:30:11,Germany,365.32,0,PSP2,0,Platinum
2024-04-12 14:35:25,Austria,345.68,0,PSP3,0,Gold
2024-04-12 14:37:44,Spain,11.22,0,PSP4,0,Visa
2024-04-12 14:38:20,Spain,11.22,0,PSP4,0,Visa
2024-04-12 14:44:52,France,258.05,1,PSP4,1,Gold
2024-04-12 14:45:17,Germany,208.76,0,PSP4,0,Gold
2024-04-12 15:18:13,Austria,415.34,0,PSP3,0,Platinum
2024-04-12 15:56:47,Germany,389.1,0,PSP4,1,Gold
2024-04-12 16:01:05,Austria,30.07,1,PSP2,0,Master
2024-04-12 16:05:04,Austria,94.13,0,PSP5,0,Master
2024-04-12 16:07:33,Austria,64.09,1,PSP1,1,Gold
2024-04-12 16:14:49,France,437.43,0,PSP1,0,Gold
2024-04-12 16:14:54,France,437.43,0,PSP1,0,Gold
2024-04-12 16:15:31,France,437.43,0,PSP1,0,Gold
2024-04-12 16:33:04,Spain,181.23,1,PSP3,0,Master
2024-04-12 16:34:32,France,140.71,1,PSP3,1,Platinum
2024-04-12 16:45:11,Austria,477.23,0,PSP4,1,Platinum
2024-04-12 16:50:27,Spain,391.25,1,PSP5,1,Gold
2024-04-12 16:58:03,Germany,233.85,0,PSP5,1,Platinum
2024-04-12 17:03:34,Spain,133.44,1,PSP1,1,Platinum
2024-04-12 17:21:25,Germany,69.89,1,PSP5,1,Gold
2024-04-12 17:41:30,Spain,8.92,0,PSP1,0,Gold
2024-04-12 17:41:40,Spain,8.92,0,PSP1,0,Gold
2024-04-12 18:00:52,Spain,179.4,1,PSP2,1,Visa
2024-04-12 18:24:49,Austria,164.11,1,PSP1,1,Visa
2024-04-12 18:43:38,Spain,44.84,0,PSP4,0,Visa
2024-04-12 18:52:32,Austria,428.56,1,PSP2,1,Master
2024-04-12 19:03:54,Germany,168.81,1,PSP1,1,Master
2024-04-12 19:04:22,Germany,482.0,1,PSP1,0,Master
2024-04-12 19:05:00,Austria,406.7,1,PSP1,0,Visa
2024-04-12 19:18:34,France,284.54,0,PSP1,1,Visa
2024-04-12 19:25:23,Spain,148.1,1,PSP5,0,Visa
2024-04-12 19:28:02,Spain,272.05,0,PSP1,0,Master
2024-04-12 19:42:17,Spain,30.75,0,PSP3,0,Visa
2024-04-12 19:47:39,Austria,284.35,0,PSP5,0,Platinum
2024-04-12 19:50:43,Germany,176.61,0,PSP5,1,Gold
2024-04-12 19:58:13,France,88.74,1,PSP1,0,Master
2024-04-12 20:05:47,Germany,305.04,1,PSP4,1,Platinum
2024-04-12 20:08:18,Germany,48.39,1,PSP2,0,Visa
2024-04-12 20:09:34,France,374.02,0,PSP3,1,Master
2024-04-12 20:13:37,Austria,254.13,0,PSP1,1,Platinum
2024-04-12 20:13:57,France,474.54,0,PSP2,0,Visa
2024-04-12 20:34:16,Germany,166.84,1,PSP2,1,Visa
2024-04-12 20:50:47,Spain,106.9,1,PSP3,0,Platinum
2024-04-12 20:53:26,France,339.77,0,PSP3,1,Platinum
2024-04-12 20:53:39,France,339.77,0,PSP3,1,Platinum
2024-04-12 20:53:43,France,339.77,0,PSP3,1,Platinum
2024-04-12 20:54:19,Austria,401.44,1,PSP3,1,Visa
2024-04-12 21:08:00,France,288.4,0,PSP3,0,Platinum
2024-04-12 21:08:08,France,288.4,0,PSP3,0,Platinum
2024-04-12 21:08:29,France,288.4,0,PSP3,0,Platinum
2024-04-12 21:13:45,France,5.44,0,PSP5,1,Platinum
2024-04-12 21:31:43,Germany,342.21,1,PSP2,0,Master
2024-04-12 21:33:18,Germany,42.2,1,PSP5,1,Visa
2024-04-12 21:55:41,Germany,280.06,0,PSP1,0,Platinum
2024-04-12 21:56:06,Germany,280.06,0,PSP1,0,Platinum
2024-04-12 22:00:34,Austria,386.13,0,PSP5,1,Platinum
2024-04-12 22:00:43,Austria,386.13,0,PSP5,1,Platinum
2024-04-12 22:00:46,Austria,386.13,0,PSP5,1,Platinum
2024-04-12 22:03:14,Austria,158.8,0,PSP3,1,Visa
2024-04-12 22:23:54,Spain,263.08,1,PSP5,1,Platinum
2024-04-12 22:33:12,France,441.55,1,PSP3,1,Gold
2024-04-12 22:43:58,Germany,30.86,0,PSP3,0,Master
2024-04-12 22:44:33,Austria,61.23,1,PSP2,0,Gold
2024-04-12 22:52:07,France,286.96,1,PSP4,0,Platinum
2024-04-12 22:55:38,France,364.69,1,PSP3,0,Gold
2024-04-12 23:04:48,Spain,75.02,0,PSP4,0,Visa
2024-04-12 23:20:40,Germany,48.45,0,PSP3,0,Visa
2024-04-12 23:25:53,France,348.3,0,PSP1,1,Visa
2024-04-12 23:28:20,Germany,196.57,0,PSP3,0,Gold
2024-04-12 23:29:19,Spain,457.22,1,PSP4,0,Visa
2024-04-12 23:33:23,Austria,173.48,1,PSP3,1,Gold
2024-04-12 23:42:43,Germany,71.13,1,PSP4,0,Platinum
2024-04-13 00:00:24,France,255.92,1,PSP1,0,Gold
2024-04-13 00:05:40,France,396.42,1,PSP3,0,Platinum
2024-04-13 00:08:00,Germany,350.37,1,PSP4,1,Platinum
2024-04-13 00:09:17,France,339.68,0,PSP1,1,Master
2024-04-13 00:10:50,France,38.54,0,PSP4,0,Gold
2024-04-13 00:20:00,Spain,31.44,1,PSP2,1,Visa
2024-04-13 00:22:42,Spain,213.1,1,PSP1,0,Platinum
2024-04-13 00:34:48,Spain,415.21,1,PSP2,1,Visa
2024-04-13 00:37:31,Spain,34.87,1,PSP4,0,Master
2024-04-13 01:14:50,Germany,31.4,0,PSP4,0,Master
2024-04-13 01:15:38,Germany,140.47,0,PSP4,0,Master
2024-04-13 01:15:55,Germany,140.47,0,PSP4,0,Master
2024-04-13 01:16:09,Germany,140.47,0,PSP4,0,Master
2024-04-13 01:16:14,Germany,140.47,0,PSP4,0,Master
2024-04-13 01:23:00,Germany,311.23,1,PSP1,1,Visa
2024-04-13 01:28:07,Spain,336.38,0,PSP2,1,Gold
2024-04-13 01:31:00,Austria,139.37,1,PSP4,1,Master
2024-04-13 01:43:06,Spain,266.78,0,PSP2,0,Platinum
2024-04-13 01:45:45,Spain,420.72,1,PSP4,0,Master
2024-04-13 01:55:59,Spain,163.96,1,PSP3,1,Master
2024-04-13 02:05:13,Germany,194.82,1,PSP5,1,Gold
2024-04-13 02:09:18,Austria,445.52,0,PSP2,0,Master
2024-04-13 02:17:31,Austria,248.4,1,PSP4,1,Gold
2024-04-13 02:47:56,Spain,229.88,1,PSP4,1,Visa
2024-04-13 02:53:01,France,130.78,0,PSP2,0,Platinum
2024-04-13 03:06:00,Germany,353.79,0,PSP4,0,Platinum
2024-04-13 03:08:16,Spain,221.33,1,PSP2,0,Platinum
2024-04-13 03:11:52,France,174.23,0,PSP2,0,Platinum
